simulation_id HasNS HasRemnant HasMassGap
78 0.0 0.0 0.009538461538461537
79 0.0 0.0 0.0
80 0.0 0.0 0.04264138160689884
81 0.0 0.0 0.0
82 1.0 1.0 0.0
83 0.0 0.0 0.0
84 0.0 0.0 0.0
85 0.005857238081089015 0.0 0.04974055925008158
86 0.0 0.0 0.0
87 0.0 0.0 0.01244871794871795
88 0.0 0.0 0.21136061276633364
89 0.0 0.0 0.03846153846153846
90 0.0 0.0 0.0
91 1.0 1.0 0.0
92 0.0 0.0 0.0413919413919414
93 0.0 0.0 0.04264138160689884
94 0.0 0.0 0.0
95 1.0 1.0 0.0
96 0.0 0.0 0.004106583072100313
97 1.0 1.0 0.0
98 0.0 0.0 0.0
99 0.0 0.0 0.044808399117222654
100 0.0 0.0 0.09374114774114775
101 0.0 0.0 0.0
102 1.0 1.0 0.0
103 0.0 0.0 0.0
104 0.0 0.0 0.0053030303030303025
105 0.0 0.0 2.3391812865497078e-05
106 1.0 0.7407652713609794 0.13769577659659707
107 0.3890567140914619 6.168825039052693e-05 0.33078281492783396
108 0.0 0.0 0.130011877011877
109 0.0 0.0 0.002857142857142857
110 0.0 0.0 0.0
111 0.0 0.0 0.03369230769230769
112 0.0 0.0 0.004106583072100313
113 0.0 0.0 0.00011976047904191618
114 1.0 1.0 0.0
115 0.0 0.0 0.0
116 0.0 0.0 0.0
117 0.0 0.0 0.04264138160689884
118 0.48662879198537007 0.003563261873580521 0.2404120950171858
119 0.0 0.0 0.0
120 1.0 1.0 0.0
121 0.0 0.0 0.04264138160689884
122 0.0 0.0 0.004106583072100313
123 0.0 0.0 0.03352564102564102
124 0.0 0.0 0.0
125 1.0 1.0 0.0
126 0.0 0.0 0.0
127 0.0 0.0 0.04264138160689884
128 0.0 0.0 0.0
129 0.0 0.0 0.0413919413919414
130 0.0 0.0 0.004106583072100313
131 0.0 0.0 0.0
132 0.0 0.0 0.0
133 0.0 0.0 0.0
134 0.0024952114101883527 0.0 0.07923884833804644
135 0.0696166452046228 0.0 0.19936568886104536
136 0.0 0.0 0.005578865578865579
137 0.0 0.0 0.0
138 0.0 0.0 0.0
139 0.0 0.0 0.0
140 0.6850019204173624 0.0019697458306533293 0.22041968018809424
141 0.0 0.0 0.013535353535353534
142 1.0 0.9304724660890634 0.17154833042201464
143 0.0 0.0 0.0
144 0.0 0.0 0.004106583072100313
145 0.0 0.0 0.10330785880785881
146 0.0 0.0 0.036549450549450545
147 0.0 0.0 0.002750664540138224
148 0.0 0.0 0.0
149 0.0 0.0 0.0
150 0.0 0.0 0.20170225334395492
151 0.0 0.0 0.12381796421821999
152 0.0 0.0 0.0
153 0.0 0.0 0.0
154 0.0 0.0 0.0
155 0.0 0.0 0.0
156 0.0 0.0 0.0
157 0.0920287002991281 0.0 0.003205128205128205
158 0.0 0.0 0.0
159 1.0 0.0 0.0
160 0.0 0.0 0.04264138160689884
161 0.0 0.0 0.0
162 0.0 0.0 0.0
163 1.0 1.0 0.0
164 1.0 1.0 0.0
165 1.0 0.6317735968877256 0.9089008427932574
166 0.0 0.0 0.0
167 0.09473496991447147 0.0 0.04264138160689884
168 0.0 0.0 0.016244671994671996
169 0.0 0.0 0.0
170 1.0 1.0 0.0
171 0.0 0.0 0.0
172 0.0 0.0 0.04264138160689884
173 1.0 1.0 0.0
174 0.0 0.0 0.0
175 1.0 1.0 0.3493715982236003
176 0.0 0.0 2.3391812865497078e-05
177 1.0 1.0 0.0
178 0.0 0.0 0.0
179 0.0 0.0 0.0
180 1.0 1.0 0.0
181 0.0 0.0 0.0
182 0.0 0.0 0.004106583072100313
183 0.0 0.0 0.005714285714285714
184 1.0 0.13924894413763456 0.31029053729885303
185 0.0 0.0 0.0
186 0.0 0.0 0.0
187 0.0 0.0 0.0
188 1.0 0.352714408527003 0.6375509392869791
189 0.0 0.0 0.004106583072100313
190 0.0 0.0 0.0
191 1.0 0.4067388385657714 0.8552765644433634
192 1.0 1.0 0.0
193 0.0 0.0 2.3391812865497078e-05
194 0.0 0.0 0.3399818703254215
195 0.0 0.0 0.0
196 0.0 0.0 0.0
197 0.0 0.0 0.0
198 1.0 0.03224798273660136 0.0651817675788264
199 0.0 0.0 0.0047619047619047615
200 0.0 0.0 0.0
201 0.0 0.0 0.0
202 0.0 0.0 0.04264138160689884
203 1.0 1.0 0.0
204 0.0 0.0 0.0
205 1.0 1.0 0.0
206 0.09245825405106431 0.0 0.04264138160689884
207 0.0 0.0 0.03369230769230769
208 0.0 0.0 0.0
209 0.0 0.0 0.0
210 0.0 0.0 0.004106583072100313
211 0.0 0.0 0.004106583072100313
212 0.6824300086168587 7.514241417875632e-05 0.3110487202083733
213 0.0 0.0 0.0
214 0.0 0.0 0.0
215 0.0 0.0 0.006904761904761905
216 0.0 0.0 0.0
217 0.0 0.0 0.026260429225946468
218 1.0 1.0 0.0
219 0.08893359113189088 0.0 0.1901243382667553
220 0.0 0.0 0.0
221 1.0 1.0 0.0
222 1.0 1.0 0.0
223 0.4124180081982573 0.0 0.3518440273249935
224 0.0 0.0 0.0
225 0.0 0.0 0.0
226 0.0 0.0 0.004106583072100313
227 1.0 1.0 0.0
228 0.0 0.0 0.014483516483516484
229 0.0 0.0 0.004106583072100313
230 0.0 0.0 0.0
231 0.0 0.0 0.0
232 0.0 0.0 0.0
233 0.0 0.0 0.0
234 0.0 0.0 0.0
235 1.0 0.011239734929721615 0.2796538275591983
236 0.09508532662789465 0.0 0.0
237 0.0 0.0 0.012106583072100312
238 0.08738797147172929 0.0 0.0
239 0.0 0.0 0.013606179441473559
240 0.0 0.0 0.0
241 0.0 0.0 0.004106583072100313
242 0.0 0.0 0.0
243 0.0 0.0 0.0
244 0.0 0.0 0.004106583072100313
245 1.0 1.0 0.0
246 0.0 0.0 0.1834493545670016
247 7.677331189439268e-05 0.0 0.151741008991009
248 0.0 0.0 0.0
249 0.0 0.0 0.0
250 0.0 0.0 0.0
251 0.0 0.0 0.0018181818181818182
252 0.0 0.0 0.01546897546897547
253 0.0 0.0 0.08813386613386612
254 0.0 0.0 0.0
255 0.0 0.0 0.0
256 0.0 0.0 0.0
257 0.0 0.0 0.004106583072100313
258 0.0 0.0 0.0
259 1.0 1.0 0.0
260 1.0 1.0 0.0
261 0.0 0.0 0.029079365079365073
262 1.0 1.0 0.0
263 0.0 0.0 0.0
264 0.0 0.0 0.004722222222222222
265 0.0 0.0 0.04264138160689884
266 0.0 0.0 0.0031749069643806486
267 0.0 0.0 0.09431144406064314
268 0.0 0.0 0.003
269 0.0 0.0 0.006205128205128205
270 1.0 1.0 0.0
271 0.0 0.0 0.0
272 1.0 1.0 0.0
273 0.0 0.0 0.04264138160689884
274 0.0 0.0 0.04264138160689884
275 0.0 0.0 0.0
276 0.0 0.0 0.0
277 1.0 1.0 0.0
278 0.0 0.0 0.0
279 0.0 0.0 0.0
280 0.0 0.0 0.02578186628186628
281 0.0 0.0 0.04264138160689884
282 0.0 0.0 0.0
283 0.4915694689638009 0.001560525086085168 0.2403732784621655
284 0.0 0.0 0.04264138160689884
285 1.0 0.613448040773279 0.8934535785004892
286 1.0 0.3627985825307218 0.3215823806999254
287 0.0 0.0 0.025245518207282915
288 0.0 0.0 0.0
289 0.0 0.0 0.0
290 0.0 0.0 0.004106583072100313
291 0.0 0.0 0.0
292 0.0 0.0 0.006444444444444444
293 0.0 0.0 0.0
294 0.0 0.0 0.006606583072100314
295 0.0 0.0 0.0
296 0.0 0.0 0.0
297 0.0 0.0 0.0
298 1.0 1.0 0.0
299 1.0 0.17128885801901522 0.056063940960999786
300 0.0 0.0 0.0
301 0.0 0.0 0.0
302 1.0 1.0 0.0
303 0.0 0.0 0.0
304 0.0 0.0 0.0
305 0.0 0.0 0.04264138160689884
306 1.0 1.0 0.0
307 0.0 0.0 0.04264138160689884
308 0.0 0.0 0.04264138160689884
309 0.0 0.0 0.0
310 0.0 0.0 0.0
311 0.0 0.0 0.0
312 1.0 0.11050981430140541 0.2372122541749372
313 0.0 0.0 0.0013333333333333333
314 0.0 0.0 0.0025
315 1.0 0.0 0.0
316 0.0 0.0 0.0
317 0.7948006633320478 0.003688359570186563 0.5669251977088074
318 1.0 1.0 0.0
319 0.0 0.0 0.08615417915417915
320 0.0 0.0 0.0
321 0.0 0.0 0.059442968908486146
322 1.0 0.04173699474135862 0.3384633627886906
323 0.0 0.0 0.014518716577540109
324 1.0 0.9903024738302114 0.20142900432900437
325 0.0 0.0 0.0
326 0.0 0.0 0.0
327 0.0 0.0 0.0
328 1.0 1.0 0.11877445549619461
329 1.0 1.0 0.0
330 1.0 1.0 0.0
331 1.0 1.0 0.0
332 0.0 0.0 0.0
333 0.0 0.0 0.03369230769230769
334 1.0 1.0 0.0
335 0.0 0.0 0.0
336 0.0 0.0 0.0041299748849658105
337 1.0 1.0 0.0
338 0.0 0.0 0.0
339 0.0 0.0 0.03446153846153846
340 0.0 0.0 0.001379310344827586
341 0.0 0.0 0.0
342 0.8228061382940395 0.0 0.36193792680388276
343 0.0 0.0 0.0
344 0.001985873357553507 0.0 0.2770589094947692
345 0.0 0.0 0.0027142857142857147
346 0.0 0.0 0.04264138160689884
347 0.0 0.0 0.0
348 0.0 0.0 0.04264138160689884
349 0.0 0.0 0.004106583072100313
350 0.0 0.0 0.0
351 0.0 0.0 0.010865800865800865
352 0.0 0.0 0.0
353 0.0 0.0 0.0
354 0.0 0.0 0.038534798534798534
355 0.0 0.0 0.0
356 0.0 0.0 0.0
357 0.0 0.0 0.0
358 0.0 0.0 0.0
359 0.0 0.0 0.0
360 0.0 0.0 0.09218087468087466
361 1.0 0.8789151762474021 0.8724665780160835
362 0.09085254298745714 0.0 0.0
363 0.0 0.0 0.0036363636363636364
364 0.0 0.0 0.0
365 0.0 0.0 2.3391812865497078e-05
366 1.0 1.0 0.0
367 0.0 0.0 0.05533638583638584
368 0.0 0.0 0.0
369 1.0 0.11320527949447157 0.70064497452339
370 0.0 0.0 0.0
371 0.0 0.0 0.004675324675324675
372 0.0 0.0 0.1604908424908425
373 1.0 1.0 0.0
374 0.0 0.0 0.0
375 7.75716216780741e-05 0.0 0.09680161505161505
376 1.0 1.0 0.0
377 0.0 0.0 0.02662160516380465
378 1.0 0.9378636573981004 0.0
379 0.0 0.0 0.007650438226255949
380 0.0 0.0 0.04264138160689884
381 0.0 0.0 0.004106583072100313
382 0.0 0.0 0.0
383 0.0 0.0 0.0
384 0.0 0.0 0.0
385 0.0 0.0 0.0
386 0.0 0.0 0.04264138160689884
387 0.0 0.0 0.04438051204168146
388 1.0 1.0 0.7051753161471856
389 0.0 0.0 0.002880534670008354
390 0.0 0.0 0.008405797101449276
391 0.0 0.0 0.004285714285714285
392 0.0 0.0 0.008685628097392803
393 0.0 0.0 0.061699633699633695
394 1.0 1.0 0.0
395 0.0 0.0 0.0
396 0.0 0.0 0.004106583072100313
397 0.0 0.0 0.0
398 1.0 1.0 0.0
399 0.0 0.0 0.0
400 0.0 0.0 0.0
401 0.0 0.0 0.0
402 1.0 1.0 0.0
403 0.0 0.0 0.09975572824596918
404 1.0 1.0 0.06148905723905724
405 0.0 0.0 0.004106583072100313
406 0.0 0.0 0.004106583072100313
407 1.0 1.0 0.0
408 0.0 0.0 0.0
409 1.0 1.0 0.0
410 0.0 0.0 0.04264138160689884
411 0.0 0.0 0.0
412 0.0 0.0 0.04264138160689884
413 0.0 0.0 0.04264138160689884
414 0.0 0.0 0.017614242165157494
415 0.0 0.0 0.0
416 0.0 0.0 0.0
417 0.3825344020105976 0.14107455496172677 0.3534679652477585
418 0.0 0.0 0.00375
419 1.0 1.0 0.0
420 0.0 0.0 0.0
421 0.0 0.0 0.0
422 0.0 0.0 0.06256543456543456
423 0.0 0.0 0.0
424 0.0 0.0 0.0
425 1.0 1.0 0.2270780528792038
426 0.0 0.0 0.0
427 0.0 0.0 0.0
428 0.0 0.0 0.13782851407851404
429 0.0 0.0 0.004106583072100313
430 0.0 0.0 0.0
431 0.0 0.0 0.007301587301587301
432 0.0 0.0 0.0
433 0.0 0.0 0.0
434 0.0 0.0 0.004106583072100313
435 0.0 0.0 0.0
436 1.0 1.0 0.0
437 0.0 0.0 0.0
438 0.0 0.0 0.003333333333333333
439 0.0 0.0 0.0
440 0.0 0.0 0.036355100696405046
441 0.0 0.0 0.0
442 0.0 0.0 0.0
443 1.0 1.0 0.0
444 0.0 0.0 0.0
445 0.0 0.0 0.004106583072100313
446 0.0 0.0 0.0
447 1.0 1.0 0.16712928280296702
448 0.0 0.0 0.012922077922077923
449 0.0 0.0 0.004106583072100313
450 6.417269307934295e-05 0.0 0.08362568912568913
451 0.0 0.0 0.0
452 0.0 0.0 0.0
453 0.0 0.0 0.0
454 0.7226715152391695 0.00038869209505549456 0.963635735278512
455 1.0 1.0 0.0
456 1.0 1.0 0.0
457 0.0 0.0 0.0
458 1.0 1.0 0.0
459 0.0 0.0 0.04264138160689884
460 0.0 0.0 0.0
461 0.0 0.0 0.003205128205128205
462 0.0 0.0 0.004106583072100313
463 0.0 0.0 0.0
464 0.0 0.0 2.3391812865497078e-05
465 0.0 0.0 0.0
466 0.0 0.0 0.004106583072100313
467 0.0952256397733823 0.0 0.7489753300868054
468 0.0 0.0 0.0041299748849658105
469 0.0 0.0 0.003975663639842744
470 0.0 0.0 0.0
471 1.0 1.0 0.0
472 0.0 0.0 0.0
473 0.7557093170624475 0.10023870619280688 0.7496339672873689
474 0.0 0.0 0.0
475 0.0 0.0 0.0
476 0.0 0.0 0.004106583072100313
477 0.0 0.0 0.10008119658119657
478 0.0 0.0 0.0006685531031880778
479 0.0 0.0 0.020409338453792877
480 0.0 0.0 0.0
481 1.0 1.0 0.0
482 1.0 0.1460154245468774 0.4101634073119083
483 0.0 0.0 0.0
484 0.0 0.0 0.0
485 0.0 0.0 0.0
486 0.0 0.0 0.0
487 1.0 1.0 0.0
488 0.00014628688471156277 0.0 0.06002597402597401
489 1.0 1.0 0.0
490 0.0 0.0 0.04264138160689884
491 1.0 1.0 0.0
492 0.0 0.0 0.002857142857142857
493 0.0 0.0 0.0
494 0.0 0.0 0.08567965367965368
495 0.0 0.0 0.09896719946719947
496 0.0 0.0 0.0
497 0.0 0.0 0.0058823529411764705
498 0.0 0.0 0.004106583072100313
499 1.0 0.06903681787514014 0.3220796210530877
500 0.0 0.0 0.059442968908486146
501 0.0 0.0 0.004106583072100313
502 1.0 1.0 0.0
503 0.0 0.0 0.004106583072100313
504 1.0 1.0 0.0
505 0.0 0.0 0.004106583072100313
506 0.0 0.0 0.0
507 0.0 0.0 0.0
508 0.0 0.0 0.004106583072100313
509 0.0 0.0 0.0
510 0.0 0.0 0.0
511 6.372430396046972e-05 0.0 0.006788461538461538
512 0.0 0.0 0.0
513 0.0 0.0 0.004106583072100313
514 1.0 1.0 0.0
515 0.0 0.0 0.04264138160689884
516 0.0 0.0 0.04264138160689884
517 1.0 1.0 0.0
518 0.0 0.0 0.0
519 0.0 0.0 0.004106583072100313
520 0.0 0.0 0.0
521 1.0 1.0 0.0
522 0.0 0.0 0.0
523 0.0 0.0 0.0
524 0.0 0.0 0.0
525 0.8831074445535326 0.0 0.14341334808626416
526 0.0 0.0 0.0
527 0.0 0.0 0.061699633699633695
528 0.0 0.0 0.0
529 1.0 1.0 0.0
530 0.0 0.0 0.06233823529411765
531 1.0 0.00038610382668782074 0.8735893076038215
532 0.0 0.0 0.0
533 1.0 1.0 0.0
534 0.0 0.0 0.0
535 1.0 1.0 0.0
536 0.0 0.0 0.0
537 1.0 1.0 0.0
538 1.0 1.0 0.0
539 0.0 0.0 0.0
540 0.0 0.0 0.0
541 0.0 0.0 0.0
542 0.0 0.0 0.0
543 0.00012916062466879674 0.0 0.1363521534193661
544 0.0 0.0 0.0
545 1.0 1.0 0.0
546 1.0 1.0 0.0
547 1.0 1.0 0.0
548 0.0 0.0 0.0
549 0.0 0.0 0.0
550 0.0 0.0 0.0
551 0.0 0.0 0.0
552 0.0 0.0 0.07207127837691239
553 0.0 0.0 0.0
554 0.0 0.0 0.011586844975144207
555 0.0 0.0 0.0
556 0.6606033814487173 0.0 0.011847222222222223
557 0.0 0.0 0.006334368530020704
558 0.0 0.0 0.024690790014573118
559 0.0 0.0 0.00039603960396039607
560 0.0 0.0 0.0022222222222222222
561 0.0 0.0 0.0
562 0.0 0.0 0.0
563 0.647437990742391 0.0 0.07378316605283618
564 6.354730081442478e-05 0.0 0.07624816189777826
565 0.0019528454362086297 0.0 0.2482371440742847
566 0.0 0.0 0.04264138160689884
567 0.0 0.0 0.09186846486846485
568 0.0 0.0 0.0
569 1.0 1.0 0.0
570 0.0 0.0 0.001379310344827586
571 0.7891199795386806 0.0 0.41177513212905903
572 1.0 0.20205403148105278 0.2797987775580266
573 0.0 0.0 0.0
574 0.0 0.0 0.004106583072100313
575 0.0 0.0 0.0
576 1.0 1.0 0.0
577 0.0 0.0 0.04264138160689884
578 0.0 0.0 0.0
579 0.0 0.0 0.0
580 0.0 0.0 0.04264138160689884
581 0.0 0.0 0.10728630304351128
582 0.0 0.0 0.03369230769230769
583 0.0 0.0 0.0
584 0.5095046661656136 0.0 0.2291510120252159
585 0.0 0.0 0.0
586 0.0 0.0 0.0
587 0.0 0.0 0.016488612836438925
588 0.0 0.0 0.0
589 0.0 0.0 0.004106583072100313
590 0.0 0.0 0.0016666666666666666
591 1.0 0.45335162975112747 0.43534334237450045
592 0.4327526619488014 6.156406669855862e-05 0.4517183400010556
593 0.0 0.0 0.004106583072100313
594 0.0 0.0 0.061699633699633695
595 0.5834813794016985 7.069667615014527e-05 0.5064959399405926
596 0.0 0.0 0.0
597 6.703648689813596e-05 0.0 0.07446828171828172
598 0.001705685048746438 0.0 0.19123354304412443
599 1.0 7.33202178452797e-05 0.3223380697327399
600 0.0 0.0 0.0
601 0.0 0.0 0.004106583072100313
602 0.0 0.0 0.23857863605481286
603 1.0 0.1093600971173444 0.09827825871054995
604 0.0 0.0 0.0
605 0.0 0.0 0.0
606 1.0 0.20170788557396419 0.5958204319609088
607 0.0 0.0 0.11789443649957983
608 0.0 0.0 0.0
609 0.0 0.0 0.0
610 0.0 0.0 0.04264138160689884
611 0.0 0.0 0.0
612 0.0 0.0 0.0
613 0.0 0.0 0.005818181818181818
614 1.0 1.0 0.0
615 1.0 1.0 0.0
616 1.0 0.9952335510726334 0.0
617 0.0 0.0 0.0
618 1.0 0.8232924778574369 0.4361417951588025
619 0.0 0.0 0.0
620 0.0 0.0 0.0
621 0.0 0.0 0.006205128205128205
622 0.0 0.0 0.0
623 0.0 0.0 0.0
624 0.0 0.0 0.0
625 0.0 0.0 0.004106583072100313
626 0.0 0.0 0.0
627 1.0 0.9896324123515353 0.0
628 0.7245146607706572 0.0 0.2106446012615969
629 0.0 0.0 0.0
630 1.0 1.0 0.0
631 0.0 0.0 0.0
632 0.0 0.0 0.0
633 0.0 0.0 0.0
634 0.0 0.0 0.04264138160689884
635 1.0 1.0 0.005925925925925926
636 1.0 1.0 0.0
637 1.0 1.0 0.0
638 1.0 0.7807539718345026 0.7609545399005022
639 0.0 0.0 0.0
640 0.0 0.0 0.0
641 0.0 0.0 0.04264138160689884
642 1.0 1.0 0.0
643 0.0 0.0 6.024096385542169e-05
644 0.0 0.0 0.0
645 0.0 0.0 0.004106583072100313
646 0.0 0.0 0.0
647 1.0 0.5864658245682395 0.31842862444378545
648 1.0 1.0 0.0
649 0.0 0.0 0.0
650 0.0 0.0 0.0
651 1.0 1.0 0.0
652 0.0 0.0 0.010984848484848484
653 1.0 1.0 0.0
654 1.0 0.01761121637391252 0.3568445210631349
655 0.0 0.0 0.0
656 0.0 0.0 0.0341025641025641
657 1.0 1.0 0.0
658 0.0 0.0 0.0031515151515151517
659 1.0 0.10278217361172465 0.21829850260124417
660 0.0 0.0 0.0
661 5.5904210930862876e-05 0.0 0.12812558095058757
662 0.0 0.0 0.0
663 0.0 0.0 0.004106583072100313
664 0.0 0.0 0.0
665 1.0 1.0 0.0
666 0.0 0.0 0.0
667 0.0 0.0 0.0
668 0.0 0.0 0.004
669 1.0 0.13611136554895573 0.5431410109515775
670 1.0 0.6454311454110873 1.0
671 0.0 0.0 0.0
672 0.0 0.0 0.0
673 1.0 1.0 0.0
674 0.511848813179838 0.0 0.6890174766722378
675 0.0 0.0 0.0
676 0.0 0.0 0.0
677 0.0 0.0 0.0
678 0.0 0.0 0.0
679 0.0 0.0 0.0
680 0.0 0.0 0.0
681 0.0 0.0 0.004106583072100313
682 0.0 0.0 0.0
683 0.0 0.0 0.010568181818181819
684 0.0 0.0 0.04264138160689884
685 1.0 1.0 0.7011968215235298
686 0.0 0.0 0.004106583072100313
687 1.0 0.9270902729578411 0.22982586399954819
688 0.03221410820934604 0.0 0.14025370509671062
689 0.0 0.0 0.0
690 0.09150417946794444 0.0 0.0
691 0.0 0.0 0.0
692 0.0 0.0 0.04264138160689884
693 0.0 0.0 0.0
694 0.0 0.0 0.0
695 0.0 0.0 0.04219780219780219
696 0.0 0.0 0.0
697 1.0 1.0 0.0505007215007215
698 0.0 0.0 0.0
699 0.0 0.0 0.0
700 0.0 0.0 0.0
701 1.0 1.0 0.0
702 0.0 0.0 0.05853968253968254
703 0.0 0.0 0.0
704 0.5516802501232352 6.272991908299511e-05 0.3826455739481991
705 0.0 0.0 0.0
706 0.0 0.0 0.0
707 0.0 0.0 0.0
708 0.0 0.0 0.0
709 0.003435210554948102 0.0 0.04558270083593026
710 1.0 1.0 0.31330923339563116
711 0.0 0.0 0.03369230769230769
712 0.0 0.0 0.0036363636363636364
713 0.0 0.0 0.0026666666666666666
714 1.0 0.06455649976241135 0.9413634662543771
715 0.0 0.0 2.3391812865497078e-05
716 0.0 0.0 0.0
717 0.0 0.0 0.0
718 0.0 0.0 0.0
719 0.0 0.0 0.04264138160689884
720 0.0 0.0 0.005873015873015872
721 1.0 1.0 0.0
722 0.0 0.0 0.0
723 0.0 0.0 0.0
724 0.0 0.0 0.0
725 0.0 0.0 0.0
726 0.06371277528102981 0.0 0.35855235798120766
727 0.0 0.0 0.0
728 0.0 0.0 0.10842770015788591
729 1.0 1.0 0.0
730 0.7271204975835713 0.0 0.7105740472658846
731 0.0 0.0 0.0
732 0.0 0.0 0.0
733 0.0 0.0 0.0
734 0.0 0.0 0.0
735 1.0 1.0 0.0
736 0.0 0.0 0.0
737 0.0 0.0 0.0
738 0.0 0.0 0.0
739 0.0 0.0 0.0
740 0.0 0.0 0.1573920483070871
741 0.4615746462768834 0.001582241247484667 0.6494995461506293
742 0.0 0.0 0.03369230769230769
743 1.0 1.0 0.0
744 0.0 0.0 0.0
745 0.0 0.0 0.0
746 1.0 0.25944634650024817 0.6416889750365848
747 6.522737789408059e-05 0.0 0.1443765330099224
748 1.0 1.0 0.0
749 0.0 0.0 0.04264138160689884
750 0.0 0.0 0.004106583072100313
751 0.0 0.0 0.008106583072100312
752 0.0 0.0 0.0
753 1.0 0.6916609418987392 0.8934535785004892
754 0.0 0.0 0.0
755 0.0 0.0 0.0
756 1.0 1.0 0.0
757 0.0 0.0 0.0
758 0.0 0.0 0.0
759 0.0 0.0 0.0
760 0.6907888836424363 0.09885768607650347 0.15759038762826574
761 0.0 0.0 0.0
762 0.0 0.0 0.0
763 0.0 0.0 0.004106583072100313
764 0.0 0.0 0.0
765 0.0 0.0 0.0
766 1.0 0.0 0.009038461538461539
767 0.0 0.0 0.0
768 0.0 0.0 0.0
769 0.0 0.0 0.0
770 0.0 0.0 0.0
771 0.0 0.0 0.0
772 0.0 0.0 0.04264138160689884
773 0.0 0.0 0.0
774 1.0 1.0 0.005743589743589743
775 0.0 0.0 0.0
776 0.0 0.0 0.004106583072100313
777 0.0 0.0 0.0
778 0.0 0.0 0.07736413586413587
779 0.0 0.0 0.0011111111111111111
780 0.0 0.0 0.0
781 0.0 0.0 0.004106583072100313
782 0.0 0.0 0.0
783 0.0 0.0 0.0
784 0.0 0.0 0.0
785 0.0 0.0 0.009523809523809523
786 0.0 0.0 0.04264138160689884
787 0.0 0.0 0.0
788 0.0 0.0 0.0
789 0.0 0.0 0.0
790 0.0 0.0 0.0
791 0.0 0.0 0.0024534161490683227
792 1.0 1.0 0.0
793 1.0 0.5948322887590779 0.980807036932895
794 0.0 0.0 0.0
795 0.0 0.0 0.012106583072100312
796 0.0 0.0 0.09051420801420801
797 0.0 0.0 0.0
798 1.0 0.5800085017171982 0.3167763826806142
799 1.0 1.0 0.0
800 0.0 0.0 0.0
801 1.0 1.0 0.0
802 0.0 0.0 0.0
803 1.0 0.6830327249804742 0.2041896880896881
804 0.0 0.0 0.0
805 0.0 0.0 0.04264138160689884
806 0.0 0.0 0.0
807 0.0 0.0 0.004106583072100313
808 1.0 0.13106360683916526 0.6660872678710521
809 0.08751842525156978 0.0 0.262418976785614
810 1.0 1.0 0.0
811 0.0 0.0 0.026260429225946468
812 0.0 0.0 0.0018181818181818182
813 0.0 0.0 0.003585099111414901
814 1.0 0.7507904196343778 0.8952677793391289
815 0.0 0.0 2.3391812865497078e-05
816 0.0 0.0 0.0
817 0.0 0.0 0.010591786104362169
